 # webanno.custom.Entity | NC # webanno.custom.SemanticRelation | SemRelation | AttachTo=webanno.custom.Entity
#id=1
#text=Тетка прыгнула через барьер , потом через чье-то плечо , очутилась в ложе ; чтобы попасть в следующий ярус , нужно было перескочить высокую стену
5-32	жизнь	B-NC	_	_	
5-33	ее	O	_	_	
5-34	не	O	_	_	
5-35	обрывалась	O	_	_	
5-36	ни	O	_	_	
5-37	на	O	_	_	
5-38	минуту	B-NC	_	_	

#id=6
#text=Вспомнила она комнатку с грязными обоями , гуся , Федора Тимофеича , вкусные обеды , ученье , цирк , но все это представлялось ей теперь , как длинный , перепутанный , тяжелый сон
6-1	Вспомнила	O	_	_	
6-2	она	O	_	_	
6-3	комнатку	B-NC	_	_	
6-4	с	O	_	_	
6-5	грязными	O	_	_	
6-6	обоями	B-NC	Holonym	6-3	
6-7	,	O	_	_	
6-8	гуся	B-NC	_	_	
6-9	,	O	_	_	
6-10	Федора	B-NC	_	_	
6-11	Тимофеича	B-NC	_	_	
6-12	,	O	_	_	
6-13	вкусные	O	_	_	
6-14	обеды	B-NC	_	_	
6-15	,	O	_	_	
6-16	ученье	B-NC	_	_	
6-17	,	O	_	_	
6-18	цирк	B-NC	_	_	
6-19	,	O	_	_	
6-20	но	O	_	_	
6-21	все	O	_	_	
6-22	это	O	_	_	
6-23	представлялось	O	_	_	
6-24	ей	O	_	_	
6-25	теперь	O	_	_	
6-26	,	O	_	_	
6-27	как	O	_	_	
6-28	длинный	O	_	_	
6-29	,	O	_	_	
6-30	перепутанный	O	_	_	
6-31	,	O	_	_	
6-32	тяжелый	O	_	_	
6-33	сон	B-NC	_	_	

