 # webanno.custom.Entity | NC # webanno.custom.SemanticRelation | SemRelation | AttachTo=webanno.custom.Entity
#id=1
#text=Slowly she uncoiled her hair before the chimney-glass ; then she looked mournfully at the ring she wore on the ring-finger of her left hand , a little silver ring on which the face of Marat , all worn and battered , could no longer be made out . She looked at it till the tears confused her sight , took it off softly and tossed it into the flames . Then , her face shining with tears and smiles , transfigured with tenderness and passion , she threw herself into Philippe 's arms . The night was far advanced when the _citoyenne_ Blaise opened the outer door of the flat for her lover and whispered to him in the darkness : " Good-bye , sweetheart ! It is the hour my father will be coming home . If you hear a noise on the stairs , go up quick to the higher floor and do n't come down till all danger is over of your being seen . To have the street-door opened , give three raps on the _concierge's_ window . Good-bye , my life , good-bye , my soul ! " The last dying embers were glowing on the hearth when Élodie , tired and happy , dropped her head on the pillow
1-123	"	O	_	_	
1-124	Good-bye	B-NC	_	_	
1-125	,	O	_	_	
1-126	sweetheart	B-NC	Synonym	1-114	
1-127	!	O	_	_	
1-128	It	O	_	_	
1-129	is	O	_	_	
1-130	the	O	_	_	
1-131	hour	B-NC	_	_	
1-132	my	O	_	_	
1-133	father	B-NC	Co-Hyponym	1-103	
1-134	will	O	_	_	
1-135	be	O	_	_	
1-136	coming	O	_	_	
1-137	home	B-NC	_	_	
1-138	.	O	_	_	
1-139	If	O	_	_	
1-140	you	O	_	_	
1-141	hear	O	_	_	
1-142	a	O	_	_	
1-143	noise	B-NC	_	_	
1-144	on	O	_	_	
1-145	the	O	_	_	
1-146	stairs	B-NC	_	_	
1-147	,	O	_	_	
1-148	go	O	_	_	
1-149	up	O	_	_	
1-150	quick	O	_	_	
1-151	to	O	_	_	
1-152	the	O	_	_	
1-153	higher	O	_	_	
1-154	floor	B-NC	_	_	
1-155	and	O	_	_	
1-156	do	O	_	_	
1-157	n't	O	_	_	
1-158	come	O	_	_	
1-159	down	O	_	_	
1-160	till	O	_	_	
1-161	all	O	_	_	
1-162	danger	B-NC	_	_	
1-163	is	O	_	_	
1-164	over	O	_	_	
1-165	of	O	_	_	
1-166	your	O	_	_	
1-167	being	O	_	_	
1-168	seen	O	_	_	
1-169	.	O	_	_	
1-170	To	O	_	_	
1-171	have	O	_	_	
1-172	the	O	_	_	
1-173	street-door	B-NC	Hypernym	1-108	
1-174	opened	O	_	_	
1-175	,	O	_	_	
1-176	give	O	_	_	
1-177	three	O	_	_	
1-178	raps	B-NC	_	_	
1-179	on	O	_	_	
1-180	the	O	_	_	
1-181	_concierge's_	B-Text mistake	Co-Hyponym	1-103	
1-182	window	B-NC	_	_	
1-183	.	O	_	_	
1-184	Good-bye	B-NC	_	_	
1-185	,	O	_	_	
1-186	my	O	_	_	
1-187	life	B-NC	_	_	
1-188	,	O	_	_	
1-189	good-bye	O	_	_	
1-190	,	O	_	_	
1-191	my	O	_	_	
1-192	soul	B-NC	_	_	
1-193	!	O	_	_	
1-194	"	O	_	_	
1-195	The	O	_	_	
1-196	last	O	_	_	
1-197	dying	O	_	_	
1-198	embers	B-NC	_	_	
1-199	were	O	_	_	
1-200	glowing	O	_	_	
1-201	on	O	_	_	
1-202	the	O	_	_	
1-203	hearth	B-NC	_	_	
1-204	when	O	_	_	
1-205	Élodie	B-NC	_	_	
1-206	,	O	_	_	
1-207	tired	O	_	_	
1-208	and	O	_	_	
1-209	happy	O	_	_	
1-210	,	O	_	_	
1-211	dropped	O	_	_	
1-212	her	O	_	_	
1-213	head	B-NC	Co-Hyponym	1-5	
1-214	on	O	_	_	
1-215	the	O	_	_	
1-216	pillow	B-NC	_	_	

