 # webanno.custom.Entity | NC # webanno.custom.SemanticRelation | SemRelation | AttachTo=webanno.custom.Entity
#id=1
#text=Президент США Джордж Буш подписал закон о строительстве забора , длинной более 1000 км , на границе между США и Мексикой . Забор должен затруднить нелегальную иммиграцию из Мексики . При подписании закона , Буш сказал , что , к сожалению , за последние десятилетия США не смогли обеспечить полного контроля над границей . В последнее время нелегальная иммиграция из Мексики всё время увеличивалась , по некоторым оценкам , в настоящее время в США проживают 10 миллионов мексиканцев , из них четыре миллиона — нелегально . Мексика выступила с протестом против строительства забора
#text=Закон о заборе был принят Сенатом США на прошлой неделе . Строительство забора длинной 1125 км обойдётся в 1,2 миллиардов долларов
2-1	Закон	B-NC	_	_	
2-2	о	O	_	_	
2-3	заборе	B-NC	_	_	
2-4	был	O	_	_	
2-5	принят	O	_	_	
2-6	Сенатом	B-NC	_	_	
2-7	США	B-NC	_	_	
2-8	на	O	_	_	
2-9	прошлой	O	_	_	
2-10	неделе	B-NC	_	_	
2-11	.	O	_	_	
2-12	Строительство	B-NC	_	_	
2-13	забора	B-NC	_	_	
2-14	длинной	O	_	_	
2-15	1125	O	_	_	
2-16	км	B-NC	_	_	
2-17	обойдётся	O	_	_	
2-18	в	O	_	_	
2-19	1,2	O	_	_	
2-20	миллиардов	B-NC	_	_	
2-21	долларов	B-NC	_	_	

#id=3
#text=Министр иностранных дел Мексики Луис Эрнесто Дербез ( Luis Ernesto Derbez ) заявил , что такое решение оскорбительно для Мексики . Он добавил , что Мексика будет обращаться в ООН , чтобы предотвратить строительство забора . Президент Мексики назвал забор бесстыдством и сравнил его с берлинской стеной
3-1	Министр	B-NC|B-NC	_	_	
3-2	иностранных	I-NC	_	_	
3-3	дел	I-NC|B-NC	_	_	
3-4	Мексики	B-NC	_	_	
3-5	Луис	B-NC	_	_	
3-6	Эрнесто	B-NC	_	_	
3-7	Дербез	B-NC	_	_	
3-8	(	O	_	_	
3-9	Luis	O	_	_	
3-10	Ernesto	O	_	_	
3-11	Derbez	O	_	_	
3-12	)	O	_	_	
3-13	заявил	O	_	_	
3-14	,	O	_	_	
3-15	что	O	_	_	
3-16	такое	O	_	_	
3-17	решение	B-NC	_	_	
3-18	оскорбительно	O	_	_	
3-19	для	O	_	_	
3-20	Мексики	B-NC	_	_	
3-21	.	O	_	_	
3-22	Он	O	_	_	
3-23	добавил	O	_	_	
3-24	,	O	_	_	
3-25	что	O	_	_	
3-26	Мексика	B-NC	_	_	
3-27	будет	O	_	_	
3-28	обращаться	O	_	_	
3-29	в	O	_	_	
3-30	ООН	B-NC	_	_	
3-31	,	O	_	_	
3-32	чтобы	O	_	_	
3-33	предотвратить	O	_	_	
3-34	строительство	B-NC	_	_	
3-35	забора	B-NC	_	_	
3-36	.	O	_	_	
3-37	Президент	B-NC	Co-Hyponym	3-1	
3-38	Мексики	B-NC	_	_	
3-39	назвал	O	_	_	
3-40	забор	B-NC	_	_	
3-41	бесстыдством	B-NC	_	_	
3-42	и	O	_	_	
3-43	сравнил	O	_	_	
3-44	его	O	_	_	
3-45	с	O	_	_	
3-46	берлинской	O	_	_	
3-47	стеной	B-NC	Co-Hyponym	3-40	

#id=4
#text=В настоящее время на границе между США и Мексикой , общая длина которой составляет 3200 км , существует уже забор длиной 112 км . Новый забор должен пролегать в четырёх штатах : Калифорния , Аризона , Нью-Мексико и Техас
4-1	В	O	_	_	
4-2	настоящее	O	_	_	
4-3	время	B-NC	_	_	
4-4	на	O	_	_	
4-5	границе	B-NC	Holonym	4-31	
4-6	между	O	_	_	
4-7	США	B-NC	_	_	
4-8	и	O	_	_	
4-9	Мексикой	B-NC	_	_	
4-10	,	O	_	_	
4-11	общая	O	_	_	
4-12	длина	B-NC	_	_	
4-13	которой	O	_	_	
4-14	составляет	O	_	_	
4-15	3200	O	_	_	
4-16	км	B-NC	_	_	
4-17	,	O	_	_	
4-18	существует	O	_	_	
4-19	уже	O	_	_	
4-20	забор	B-NC	Hypernym	4-5	
4-21	длиной	B-NC	_	_	
4-22	112	O	_	_	
4-23	км	B-NC	_	_	
4-24	.	O	_	_	
4-25	Новый	O	_	_	
4-26	забор	B-NC	_	_	
4-27	должен	O	_	_	
4-28	пролегать	O	_	_	
4-29	в	O	_	_	
4-30	четырёх	O	_	_	
4-31	штатах	B-NC	_	_	
4-32	:	O	_	_	
4-33	Калифорния	B-NC	_	_	
4-34	,	O	_	_	
4-35	Аризона	B-NC	_	_	
4-36	,	O	_	_	
4-37	Нью-Мексико	B-NC	_	_	
4-38	и	O	_	_	
4-39	Техас	B-NC	_	_	

