 # webanno.custom.Entity | NC # webanno.custom.SemanticRelation | SemRelation | AttachTo=webanno.custom.Entity
#id=1
#text=German weekly publication Der Spiegel yesterday accused the United States ' National Security Agency ( NSA ) of spying on the United Nations headquarters in New York . The magazine claims to have access to official NSA documents , provided by former NSA and CIA computer specialist and current fugitive Edward Snowden
7-10	International	B-NC	_	_	
7-11	Atomic	B-NC	_	_	
7-12	Energy	B-NC	_	_	
7-13	Agency	B-NC	_	_	
7-14	,	O	_	_	
7-15	and	O	_	_	
7-16	the	O	_	_	
7-17	European	B-NC	_	_	
7-18	Union	B-NC	_	_	
7-19	are	O	_	_	
7-20	said	O	_	_	
7-21	to	O	_	_	
7-22	be	O	_	_	
7-23	among	O	_	_	
7-24	the	O	_	_	
7-25	organisations	B-NC	_	_	
7-26	NSA	B-NC	_	_	
7-27	spies	B-NC	_	_	
7-28	have	O	_	_	
7-29	been	O	_	_	
7-30	targeting	O	_	_	
7-31	.	O	_	_	
7-32	The	O	_	_	
7-33	US	B-NC	_	_	
7-34	government	B-NC	_	_	
7-35	has	O	_	_	
7-36	previously	O	_	_	
7-37	denied	O	_	_	
7-38	any	O	_	_	
7-39	wrongdoing	B-NC	_	_	
7-40	by	O	_	_	
7-41	the	O	_	_	
7-42	NSA	B-NC	_	_	
7-43	,	O	_	_	
7-44	although	O	_	_	
7-45	President	B-NC	Co-Hyponym|Holonym	7-27|7-54	
7-46	Barack	B-NC	_	_	
7-47	Obama	B-NC	_	_	
7-48	this	O	_	_	
7-49	month	B-NC	_	_	
7-50	announced	O	_	_	
7-51	plans	B-NC	_	_	
7-52	to	O	_	_	
7-53	curb	O	_	_	
7-54	government	B-NC	_	_	
7-55	spying	O	_	_	
7-56	activities	B-NC	_	_	

