 # webanno.custom.Entity | NC # webanno.custom.SemanticRelation | SemRelation | AttachTo=webanno.custom.Entity
#id=1
#text=Das Exekutivkomitee des Weltfußballverbandes ( FIFA ) hat entschieden . Die Fußballweltmeisterschaft 2018 wird nach Russland vergeben , Gastgeber des FIFA-Turniers 2011 ist der Golfstaat Katar . Im Vorfeld des Ausscheidungsverfahrens für die Vergabe der nächsten beiden Fußballweltmeisterschaften war viel von Korruption und Schiebung die Rede gewesen . Der russische Ministerpräsident Wladimir Putin war erst gar nicht angereist
1-48	.	O	_	_	
1-49	Der	O	_	_	
1-50	russische	O	_	_	
1-51	Ministerpräsident	B-NC	_	_	
1-52	Wladimir	B-NC	_	_	
1-53	Putin	B-NC	_	_	
1-54	war	O	_	_	
1-55	erst	O	_	_	
1-56	gar	O	_	_	
1-57	nicht	O	_	_	
1-58	angereist	O	_	_	

#id=2
#text=Die Entscheidung der FIFA kam am Ende für viele Beobachter jedoch überraschend . Vor allem den Staat am Persischen Golf hatte niemand „ auf dem Zettel “ . Katar hatte schon angekündigt , die Turniere – wegen der zu erwartenden hohen Temperaturen von bis zu 50 Grad Celsius – in klimatisierten Stadien austragen zu wollen . Russland setzte sich gegen den im Vorfeld favorisierten Bewerber England sowie die Doppelbewerbungen Portugal/Spanien sowie Belgien/Niederlande durch
2-1	Die	O	_	_	
2-2	Entscheidung	B-NC	_	_	
2-3	der	O	_	_	
2-4	FIFA	B-NC	_	_	
2-5	kam	O	_	_	
2-6	am	O	_	_	
2-7	Ende	B-NC	_	_	
2-8	für	O	_	_	
2-9	viele	O	_	_	
2-10	Beobachter	B-NC	_	_	
2-11	jedoch	O	_	_	
2-12	überraschend	O	_	_	
2-13	.	O	_	_	
2-14	Vor	O	_	_	
2-15	allem	O	_	_	
2-16	den	O	_	_	
2-17	Staat	B-NC	_	_	
2-18	am	O	_	_	
2-19	Persischen	O	_	_	
2-20	Golf	B-NC	_	_	
2-21	hatte	O	_	_	
2-22	niemand	O	_	_	
2-23	„	O	_	_	
2-24	auf	O	_	_	
2-25	dem	O	_	_	
2-26	Zettel	B-NC	_	_	
2-27	“	O	_	_	
2-28	.	O	_	_	
2-29	Katar	B-NC	_	_	
2-30	hatte	O	_	_	
2-31	schon	O	_	_	
2-32	angekündigt	O	_	_	
2-33	,	O	_	_	
2-34	die	O	_	_	
2-35	Turniere	B-NC	_	_	
2-36	–	B-NC	_	_	
2-37	wegen	O	_	_	
2-38	der	O	_	_	
2-39	zu	O	_	_	
2-40	erwartenden	O	_	_	
2-41	hohen	O	_	_	
2-42	Temperaturen	B-NC	_	_	
2-43	von	O	_	_	
2-44	bis	O	_	_	
2-45	zu	O	_	_	
2-46	50	O	_	_	
2-47	Grad	B-NC	_	_	
2-48	Celsius	B-NC	_	_	
2-49	–	B-NC	_	_	
2-50	in	O	_	_	
2-51	klimatisierten	O	_	_	
2-52	Stadien	B-NC	_	_	
2-53	austragen	O	_	_	
2-54	zu	O	_	_	
2-55	wollen	O	_	_	
2-56	.	O	_	_	
2-57	Russland	B-NC	_	_	
2-58	setzte	O	_	_	
2-59	sich	O	_	_	
2-60	gegen	O	_	_	
2-61	den	O	_	_	
2-62	im	O	_	_	
2-63	Vorfeld	B-NC	_	_	
2-64	favorisierten	O	_	_	
2-65	Bewerber	B-NC	_	_	
2-66	England	B-NC	_	_	
2-67	sowie	O	_	_	
2-68	die	O	_	_	
2-69	Doppelbewerbungen	B-NC	_	_	
2-70	Portugal/Spanien	B-NC	_	_	
2-71	sowie	O	_	_	
2-72	Belgien/Niederlande	O	_	_	
2-73	durch	O	_	_	

#id=3
#text=Russland veranschlagt die erforderlichen Investitionen für die Fußball-WM im eigenen Land mit umgerechnet 3,82 Milliarden US-Dollar . Es ist das erste Mal , dass eine Fußballweltmeisterschaft in Russland stattfindet
3-1	Russland	B-NC	_	_	
3-2	veranschlagt	O	_	_	
3-3	die	O	_	_	
3-4	erforderlichen	O	_	_	
3-5	Investitionen	B-NC	_	_	
3-6	für	O	_	_	
3-7	die	O	_	_	
3-8	Fußball-WM	B-NC	_	_	
3-9	im	O	_	_	
3-10	eigenen	O	_	_	
3-11	Land	B-NC	_	_	
3-12	mit	O	_	_	
3-13	umgerechnet	O	_	_	
3-14	3,82	O	_	_	
3-15	Milliarden	B-NC	_	_	
3-16	US-Dollar	B-NC	_	_	
3-17	.	O	_	_	
3-18	Es	O	_	_	
3-19	ist	O	_	_	
3-20	das	O	_	_	
3-21	erste	O	_	_	
3-22	Mal	B-NC	_	_	
3-23	,	O	_	_	
3-24	dass	O	_	_	
3-25	eine	O	_	_	
3-26	Fußballweltmeisterschaft	B-NC	Synonym	3-8	
3-27	in	O	_	_	
3-28	Russland	B-NC	_	_	
3-29	stattfindet	O	_	_	

